,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
29,19,Private,10,Separated,Craft-repair,Own-child,White,0,98866,0,54,0
30,25,Private,11,Never-married,Craft-repair,Not-in-family,White,0,9,0,35,0
31,38,Self-emp-not-inc,8,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,0,12,0,58,0
32,50,Private,9,Never-married,Exec-managerial,Husband,White,1,34740,0,44,0
33,31,?,12,Never-married,Sales,Husband,White,1,72578,4,45,1
34,28,Local-gov,9,Never-married,Prof-specialty,Not-in-family,White,1,99402,0,47,1
35,63,Self-emp-inc,6,Never-married,Craft-repair,Unmarried,White,1,2351,0,45,0
36,47,Private,14,Divorced,Prof-specialty,Unmarried,White,1,85940,0,81,0
37,55,Private,7,Married-civ-spouse,Tech-support,Husband,White,1,33536,0,42,0
38,78,Self-emp-not-inc,8,Never-married,Exec-managerial,Not-in-family,Other,1,16870,31,20,0
39,28,Private,11,Never-married,Tech-support,Husband,White,1,110,0,30,0
40,33,State-gov,7,Never-married,,Husband,White,0,1134,0,50,0
41,62,Private,10,Married-civ-spouse,Farming-fishing,Own-child,White,1,63752,0,43,0
42,27,Private,7,Widowed,Craft-repair,Wife,White,1,2060,4356,13,0
43,36,Private,8,Never-married,Machine-op-inspct,Husband,White,1,3618,4356,45,0
44,52,State-gov,7,Married-civ-spouse,Adm-clerical,Husband,White,1,3304,0,41,0
45,56,Private,11,Divorced,Machine-op-inspct,Husband,White,1,41813,0,32,1
46,39,Private,13,Married-civ-spouse,Transport-moving,Wife,White,1,221,14,26,0
47,33,Private,8,Married-civ-spouse,Exec-managerial,Husband,White,1,2842,0,19,0
48,22,State-gov,8,Married-civ-spouse,Craft-repair,Not-in-family,White,0,46442,0,44,0
49,27,Private,11,Never-married,Tech-support,Wife,White,1,275,0,33,0
50,27,Private,9,Never-married,Protective-serv,Other-relative,White,0,2038,0,17,0
51,49,Private,15,Widowed,Exec-managerial,Not-in-family,Black,0,55535,0,50,0
52,35,Self-emp-inc,8,Divorced,Handlers-cleaners,Husband,White,1,62925,0,21,0
53,40,Private,8,Never-married,Tech-support,Husband,White,1,784,2778,34,0
54,27,State-gov,13,Never-married,Sales,Husband,White,0,13194,0,56,0
55,20,Private,7,Never-married,Protective-serv,Husband,White,1,350,0,28,0
56,40,Private,12,Married-civ-spouse,Other-service,Own-child,White,0,77990,0,33,1
57,28,Private,13,Married-civ-spouse,Transport-moving,Not-in-family,White,1,66045,0,39,0
58,63,Private,11,Married-civ-spouse,Prof-specialty,Own-child,White,0,854,4356,33,0
59,25,Private,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,0,51142,0,68,0
60,31,Private,9,Widowed,Exec-managerial,Husband,Black,1,3862,0,38,1
61,24,Private,10,Never-married,Farming-fishing,Unmarried,White,0,66921,0,45,0
62,34,Private,8,Married-civ-spouse,Adm-clerical,Other-relative,White,1,830,4350,36,0
63,65,Private,8,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,29164,4356,42,1
64,45,Local-gov,8,Never-married,Machine-op-inspct,Unmarried,White,1,0,9,21,0
65,23,Self-emp-not-inc,12,Widowed,Exec-managerial,Own-child,White,0,85378,0,21,0
66,47,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,White,0,79051,0,42,1
67,54,?,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,1,5,0,36,0
68,37,Private,10,Divorced,Prof-specialty,Husband,White,1,13193,0,46,0
69,44,Private,9,Never-married,Adm-clerical,Husband,White,1,94,0,46,0
70,49,State-gov,10,Divorced,Adm-clerical,Husband,White,1,9150,4346,69,0
71,23,Private,12,Never-married,Sales,Not-in-family,White,0,90359,0,25,1
72,32,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,White,1,196,0,52,0
73,31,Private,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,33,0
74,29,Private,8,Never-married,Adm-clerical,Not-in-family,White,1,36776,0,83,1
75,49,Private,12,Married-civ-spouse,Sales,Husband,White,1,98686,0,47,0
76,31,Private,7,Married-civ-spouse,?,Other-relative,White,1,194,0,39,0
77,41,Private,12,Separated,Exec-managerial,Unmarried,White,1,77615,0,40,0
78,38,Local-gov,10,Married-civ-spouse,Tech-support,Own-child,White,0,95945,0,29,0
79,18,Private,8,Never-married,Adm-clerical,Not-in-family,Black,1,93132,0,15,0
80,27,?,13,Never-married,Craft-repair,Husband,White,0,78012,0,28,0
81,32,Private,11,Divorced,Adm-clerical,Not-in-family,White,1,21963,0,70,0
82,28,Private,13,Married-civ-spouse,Sales,Husband,White,1,21688,4061,35,0
83,26,Private,12,Never-married,Prof-specialty,Not-in-family,White,1,43037,658,46,0
84,47,Self-emp-not-inc,9,Married-civ-spouse,Prof-specialty,Husband,White,1,23045,0,48,0
85,53,Self-emp-not-inc,12,Married-civ-spouse,Farming-fishing,Husband,White,0,98624,4061,45,1
86,34,Private,9,Never-married,Exec-managerial,Not-in-family,White,1,4110,0,35,0
87,75,Private,4,Married-civ-spouse,Adm-clerical,Not-in-family,White,1,4944,0,36,0
88,48,Self-emp-inc,9,Married-civ-spouse,Adm-clerical,Husband,White,1,389,0,42,0
89,21,Private,8,Married-civ-spouse,Transport-moving,Husband,White,1,90298,0,30,0
90,54,Private,8,Married-civ-spouse,Exec-managerial,Husband,White,1,98810,0,29,0
91,27,Private,12,Never-married,?,Husband,Asian-Pac-Islander,0,5,0,52,1
92,42,Private,8,Widowed,Exec-managerial,Own-child,White,0,13124,0,28,1
93,27,Private,12,Married-civ-spouse,,Own-child,White,1,4894,0,51,0
94,65,Private,9,Married-civ-spouse,Sales,Unmarried,White,1,84798,0,39,1
95,35,Local-gov,7,Married-civ-spouse,Other-service,Unmarried,White,0,63374,359,49,0
96,20,Self-emp-not-inc,12,Married-civ-spouse,Handlers-cleaners,Own-child,White,1,80445,0,54,0
97,28,Private,9,Never-married,Sales,Husband,White,1,1590,0,46,0
98,30,Private,12,Never-married,Adm-clerical,Husband,Black,1,70150,0,59,0
99,24,Private,8,Married-civ-spouse,Exec-managerial,Own-child,White,0,61463,0,55,0
100,28,Private,11,Married-civ-spouse,Prof-specialty,Own-child,White,1,42482,0,17,0
101,21,Self-emp-not-inc,6,Married-civ-spouse,Adm-clerical,Not-in-family,White,1,97446,4351,23,0
102,34,Self-emp-not-inc,7,Widowed,Sales,Not-in-family,White,1,6945,0,28,0
103,56,Private,14,Never-married,Sales,Husband,White,0,4265,0,62,0
104,51,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,90392,0,59,1
105,56,Private,9,Married-civ-spouse,Sales,Husband,White,1,20406,4175,40,0
106,34,State-gov,5,Never-married,,Husband,White,1,487,0,53,0
107,30,Private,12,Married-civ-spouse,Sales,Husband,White,1,36,0,52,1
108,40,Local-gov,11,Never-married,?,Not-in-family,White,0,50683,0,52,0
109,38,Private,7,Never-married,Exec-managerial,Husband,White,1,20439,0,42,0
110,27,Private,14,Married-civ-spouse,Machine-op-inspct,Unmarried,White,0,47581,4355,49,1
111,34,Private,11,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,1,2081,0,53,1
112,34,Private,8,Never-married,Other-service,Not-in-family,White,0,19,0,33,0
113,32,Private,8,Widowed,Craft-repair,Husband,White,1,47521,0,29,0
114,20,,8,Married-civ-spouse,Craft-repair,Unmarried,White,0,0,0,14,0
115,41,Private,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,0,76,0,29,0
116,23,Private,6,Never-married,Adm-clerical,Wife,White,0,20168,2120,23,1
117,66,Local-gov,7,Married-civ-spouse,Sales,Husband,White,1,496,1,21,0
118,49,Private,13,Married-civ-spouse,Adm-clerical,Unmarried,White,1,190,4356,55,0
119,68,Private,8,Separated,Adm-clerical,Husband,White,1,28178,0,33,1
120,31,Self-emp-inc,12,Divorced,Exec-managerial,Unmarried,White,1,331,0,68,0
121,26,Private,7,Divorced,Craft-repair,Own-child,White,0,6039,244,30,0
122,18,Private,11,Never-married,Sales,Husband,White,0,22694,0,13,0
123,54,Private,8,Never-married,Tech-support,Other-relative,White,1,17973,0,25,0
124,25,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,32108,0,15,1
125,27,Private,6,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,0,99450,4356,14,0
126,45,Self-emp-not-inc,4,Never-married,Machine-op-inspct,Husband,Black,0,1942,924,29,0
127,19,Private,12,Separated,Other-service,Not-in-family,White,1,14081,0,29,0
128,24,Private,10,Married-civ-spouse,Craft-repair,Not-in-family,White,1,99970,0,41,0
129,33,Private,8,Married-civ-spouse,Exec-managerial,Own-child,White,0,0,0,31,0
130,31,Private,7,Separated,Adm-clerical,Own-child,White,1,1582,0,29,0
131,53,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,0,68530,0,41,0
132,22,Private,11,Divorced,Handlers-cleaners,Not-in-family,Other,0,20303,3332,36,0
133,45,Self-emp-not-inc,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,1,150,0,46,0
134,27,Private,10,Married-civ-spouse,Other-service,Not-in-family,White,0,124,0,36,0
135,60,Private,12,Never-married,Sales,Own-child,White,1,47944,0,22,0
136,46,Private,11,Never-married,Sales,Husband,Black,1,7,0,57,0
137,41,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,0,8948,0,22,0
138,29,Self-emp-inc,7,Never-married,Other-service,Husband,White,1,60,0,43,0
139,38,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Not-in-family,White,1,263,4329,54,0
140,34,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Not-in-family,White,0,39445,0,35,0
141,56,Private,11,Married-civ-spouse,Sales,Unmarried,White,1,2481,4355,66,1
142,26,Self-emp-not-inc,10,Never-married,Protective-serv,Not-in-family,White,0,76883,0,37,0
143,46,Self-emp-not-inc,9,Married-civ-spouse,Prof-specialty,Husband,White,0,4253,0,53,0
144,24,Private,6,Never-married,Handlers-cleaners,Unmarried,Black,1,64,15,35,0
145,20,Private,5,Never-married,,Not-in-family,White,1,81696,0,38,0
146,26,Private,16,Never-married,Prof-specialty,Husband,White,1,99578,0,56,1
147,35,Private,12,Never-married,Exec-managerial,Husband,White,1,589,0,37,0
148,23,Private,10,Never-married,?,Not-in-family,Black,1,89593,0,38,0
149,56,Self-emp-not-inc,5,Married-civ-spouse,?,Not-in-family,White,0,5874,0,24,1
150,38,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Unmarried,White,1,0,0,61,0
151,45,Private,9,Married-civ-spouse,Craft-repair,Not-in-family,White,1,19582,0,53,0
152,42,Private,11,Never-married,Machine-op-inspct,Not-in-family,White,0,97652,81,62,0
153,47,Self-emp-not-inc,8,Never-married,Craft-repair,Husband,White,0,1656,73,28,0
154,35,Private,5,Married-civ-spouse,Adm-clerical,Own-child,White,0,0,0,37,0
155,38,Private,10,Never-married,Exec-managerial,Husband,White,1,99318,0,42,0
156,41,Private,15,Married-civ-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,1,89208,0,57,1
157,52,Self-emp-not-inc,13,Divorced,?,Unmarried,White,1,2188,0,36,0
158,36,Private,11,Married-civ-spouse,Transport-moving,Husband,White,0,2753,0,57,0
159,35,Private,8,Married-civ-spouse,Transport-moving,Unmarried,White,1,44245,0,60,1
160,32,Private,11,Divorced,Handlers-cleaners,Husband,White,1,0,0,30,1
161,51,?,11,Never-married,Adm-clerical,Husband,White,0,431,0,38,1
162,22,Private,8,Married-civ-spouse,Other-service,Husband,White,0,46244,0,45,0
163,32,Private,12,Married-civ-spouse,Sales,Own-child,White,0,23,992,61,0
164,30,Self-emp-not-inc,9,Never-married,Other-service,Husband,White,1,1931,0,21,0
165,37,Local-gov,5,Married-civ-spouse,Other-service,Husband,White,0,79090,4348,39,1
166,28,Private,9,Married-civ-spouse,Craft-repair,Unmarried,White,1,7007,0,55,0
167,33,Private,11,Divorced,Craft-repair,Unmarried,Black,1,1121,0,51,0
168,39,Private,7,Divorced,Craft-repair,Own-child,White,1,2,0,49,1
169,28,Private,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,0,7,0,33,0
170,19,Private,7,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,1,12,4180,41,0
171,24,State-gov,10,Divorced,Machine-op-inspct,Own-child,White,1,1,0,33,0
172,37,Private,11,Married-civ-spouse,,Own-child,Black,1,4618,0,49,0
173,28,Private,13,Married-civ-spouse,?,Not-in-family,White,1,98944,0,43,0
174,27,Private,13,Never-married,Machine-op-inspct,Husband,White,0,12590,4353,33,0
175,19,Federal-gov,10,Married-spouse-absent,Transport-moving,Other-relative,White,1,0,4281,22,1
176,57,Private,11,Married-civ-spouse,Prof-specialty,Own-child,White,1,71319,0,43,0
177,59,Private,11,Never-married,,Own-child,White,1,0,0,40,0
178,55,?,11,Never-married,Exec-managerial,Not-in-family,Black,0,21,0,49,0
179,30,Private,11,Married-civ-spouse,Exec-managerial,Unmarried,White,1,1671,0,53,0
180,42,?,9,Never-married,?,Own-child,White,1,85833,4279,43,1
181,69,Private,8,Married-civ-spouse,Exec-managerial,Husband,White,0,474,0,55,0
182,39,Private,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,3409,3693,43,1
183,38,Private,9,Never-married,,Not-in-family,White,1,728,694,38,0
184,24,Private,8,Separated,Adm-clerical,Not-in-family,White,0,26710,0,18,0
185,41,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,4287,43,1
186,45,Self-emp-not-inc,10,Married-civ-spouse,Sales,Unmarried,White,1,70899,0,64,1
187,32,?,9,Divorced,Handlers-cleaners,Own-child,White,1,93508,0,42,0
188,26,State-gov,10,Never-married,Sales,Not-in-family,White,0,11318,0,45,0
189,29,Self-emp-not-inc,16,Never-married,Prof-specialty,Own-child,White,1,77800,5,46,0
190,24,Private,4,Widowed,Tech-support,Not-in-family,White,1,86157,0,24,0
191,26,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,0,22408,1,54,0
192,28,Private,7,Married-civ-spouse,Craft-repair,Husband,White,1,14230,35,37,0
193,31,Private,11,Divorced,Exec-managerial,Husband,White,1,97,4355,53,1
194,36,?,7,Widowed,Adm-clerical,Not-in-family,White,1,58991,0,55,0
195,71,Private,8,Divorced,Transport-moving,Own-child,White,0,80426,0,60,1
196,77,Private,10,Married-civ-spouse,Sales,Husband,White,1,538,0,48,0
197,51,Federal-gov,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,1,66480,1,24,0
198,41,Private,14,Never-married,Exec-managerial,Not-in-family,White,1,2049,62,47,0
199,39,Private,10,Married-civ-spouse,Exec-managerial,Not-in-family,Black,1,95332,0,46,1
200,26,Private,12,Separated,Adm-clerical,Not-in-family,White,0,25277,0,35,1
201,36,Private,11,Never-married,Craft-repair,Other-relative,White,0,0,0,36,0
202,42,Private,8,Divorced,Craft-repair,Unmarried,White,1,26,0,34,0
203,68,Private,11,Never-married,Sales,Not-in-family,Black,0,75454,3650,38,0
204,39,Private,12,Never-married,Exec-managerial,Husband,Black,1,1672,38,29,0
205,51,Private,4,Married-civ-spouse,Adm-clerical,Own-child,White,1,60449,0,51,0
206,34,Private,12,Never-married,Other-service,Not-in-family,Black,1,14788,0,59,1
207,23,Private,9,Never-married,Tech-support,Other-relative,White,0,107,643,21,0
208,40,Self-emp-not-inc,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White,1,50,0,42,0
209,43,Private,7,Never-married,Adm-clerical,Husband,White,1,55557,0,40,0
210,31,Private,11,Never-married,Sales,Husband,Black,1,24507,0,43,1
211,26,Private,9,Never-married,Craft-repair,Not-in-family,White,1,1344,4356,46,0
212,32,Private,12,Never-married,Transport-moving,Not-in-family,White,0,195,0,31,0
213,39,Private,15,Married-civ-spouse,Prof-specialty,Wife,White,1,17789,0,40,0
214,70,Private,10,Never-married,Prof-specialty,Not-in-family,White,1,97834,0,45,0
215,33,Private,9,Married-civ-spouse,,Not-in-family,White,0,56,0,68,0
216,27,State-gov,16,Married-civ-spouse,Exec-managerial,Own-child,White,0,1066,0,55,0
217,26,Self-emp-inc,9,Never-married,Tech-support,Not-in-family,Black,1,13333,0,36,0
218,33,Private,5,Never-married,Handlers-cleaners,Other-relative,White,1,15,0,48,0
219,24,Private,8,Married-civ-spouse,Craft-repair,Unmarried,White,1,84142,2,39,0
220,21,Private,10,Widowed,Sales,Own-child,White,0,93029,0,34,0
221,28,Private,11,Never-married,Sales,Husband,White,0,81,0,34,0
222,29,Private,12,Never-married,Other-service,Own-child,White,1,92638,0,44,0
223,28,Private,9,Married-civ-spouse,Other-service,Not-in-family,White,0,2,99,37,0
224,46,Private,9,Never-married,Handlers-cleaners,Husband,Black,1,70738,0,42,0
225,27,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,17672,0,32,0
226,24,Local-gov,14,Married-civ-spouse,Machine-op-inspct,Own-child,White,1,73024,0,37,1
227,22,Private,9,Never-married,Adm-clerical,Husband,White,0,308,0,29,1
228,41,Private,9,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,0,4,0,25,0
229,41,Private,11,Never-married,Prof-specialty,Wife,Black,1,0,3499,32,0
230,31,Private,10,Never-married,Handlers-cleaners,Own-child,White,1,57197,0,43,0
231,20,Local-gov,11,Married-civ-spouse,Craft-repair,Husband,White,1,40683,0,24,0
232,20,Private,10,Married-civ-spouse,Sales,Unmarried,White,0,0,0,23,0
233,26,Private,8,Married-civ-spouse,Exec-managerial,Own-child,White,1,15,0,55,1
234,36,Private,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,1372,0,38,0
235,48,Private,8,Divorced,Exec-managerial,Unmarried,Black,1,223,3778,70,1
236,27,Self-emp-not-inc,10,Never-married,Sales,Not-in-family,White,1,12808,0,41,0
237,53,Private,8,Divorced,Exec-managerial,Husband,White,1,99998,0,47,0
238,27,Private,8,Divorced,Protective-serv,Unmarried,White,1,82601,4356,34,0
239,31,Private,12,Married-civ-spouse,Exec-managerial,Wife,White,1,7600,4345,46,0
240,34,?,5,Never-married,Craft-repair,Husband,White,0,124,373,37,0
241,31,Private,9,Divorced,Craft-repair,Not-in-family,White,1,1,0,33,1
242,40,Self-emp-inc,9,Never-married,Adm-clerical,Husband,White,0,11060,0,16,0
243,23,Private,12,Never-married,Machine-op-inspct,Husband,White,1,60770,0,49,0
244,39,Self-emp-not-inc,11,Never-married,Craft-repair,Husband,White,1,4,4356,42,0
245,54,Private,8,Married-civ-spouse,?,Unmarried,White,1,18,0,60,0
246,36,Private,12,Divorced,Craft-repair,Husband,White,1,189,4320,51,0
247,32,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,0,50508,0,60,0
248,37,,14,Never-married,Exec-managerial,Husband,White,1,82237,0,33,0
249,38,Private,11,Married-civ-spouse,Craft-repair,Husband,White,0,99998,0,31,0
250,54,Local-gov,11,Never-married,Craft-repair,Husband,White,0,30494,0,23,1
251,74,,12,Married-civ-spouse,Sales,Unmarried,White,1,1235,0,37,0
252,29,Self-emp-inc,10,Never-married,Sales,Own-child,White,1,43,0,57,0
253,56,Private,16,Never-married,Prof-specialty,Husband,White,0,73840,0,31,1
254,37,Private,9,Divorced,Transport-moving,Husband,White,1,93833,811,35,0
255,27,Self-emp-inc,11,Married-civ-spouse,Craft-repair,Unmarried,White,1,98710,0,55,0
256,27,Private,8,Never-married,Other-service,Not-in-family,White,1,6979,0,15,0
257,44,Private,5,Married-civ-spouse,,Unmarried,White,1,53435,0,58,0
258,31,Private,9,Separated,Machine-op-inspct,Other-relative,White,0,6992,0,34,0
259,59,?,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,0,92474,0,36,0
260,70,Private,6,Married-civ-spouse,?,Husband,Black,0,23146,0,26,0
261,30,Private,10,Never-married,Exec-managerial,Unmarried,Black,1,87941,0,30,1
262,32,Private,14,Divorced,Other-service,Husband,Black,1,181,0,36,0
263,21,Local-gov,9,Married-civ-spouse,Craft-repair,Wife,White,0,73212,0,43,1
264,43,Self-emp-inc,7,Married-civ-spouse,Other-service,Own-child,Black,0,14833,0,51,0
265,36,Private,12,Never-married,Transport-moving,Not-in-family,White,1,99538,0,52,0
266,41,Private,8,Married-civ-spouse,Sales,Husband,White,1,0,0,31,0
267,24,?,10,Never-married,Adm-clerical,Husband,White,1,44559,0,58,1
268,43,Private,11,Married-spouse-absent,,Own-child,Black,0,87496,0,13,0
269,38,Private,7,Married-civ-spouse,Other-service,Not-in-family,White,1,27099,0,31,0
270,28,Private,6,Married-civ-spouse,?,Unmarried,Black,1,61664,4356,35,0
271,24,Local-gov,11,Never-married,Adm-clerical,Own-child,White,0,2659,0,32,0
272,37,Private,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,208,1,51,0
273,40,Private,9,Divorced,?,Husband,White,1,34,0,33,0
274,63,Private,12,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,1,21134,0,52,1
275,32,Private,8,Divorced,Craft-repair,Husband,Asian-Pac-Islander,1,64,0,45,1
276,46,Private,4,Married-civ-spouse,Adm-clerical,Husband,White,1,78689,0,31,0
277,47,Private,12,Married-civ-spouse,Other-service,Husband,White,0,55,0,61,0
278,35,Local-gov,14,Married-civ-spouse,Handlers-cleaners,Husband,White,0,99925,0,40,0
279,52,Private,9,Divorced,Sales,Own-child,White,1,20480,0,46,1
280,58,Private,8,Married-civ-spouse,Transport-moving,Husband,Black,1,12816,0,52,0
281,58,?,9,Married-civ-spouse,Protective-serv,Not-in-family,White,1,181,0,38,0
282,25,Private,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,0,1,50,0
283,35,Private,8,Divorced,Other-service,Own-child,White,0,85654,0,48,0
284,43,Private,11,Married-civ-spouse,Sales,Husband,White,0,47217,0,42,0
285,24,Private,9,Married-civ-spouse,Adm-clerical,Own-child,White,0,0,0,19,0
286,70,Self-emp-not-inc,6,Married-civ-spouse,Protective-serv,Own-child,White,1,9311,3074,20,0
287,31,Private,12,Married-civ-spouse,Adm-clerical,Wife,Black,0,23733,90,48,1
288,35,,13,Married-civ-spouse,Adm-clerical,Husband,White,1,1900,0,61,0
289,37,State-gov,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,1,10480,4356,28,0
290,41,Self-emp-inc,10,Married-civ-spouse,Adm-clerical,Unmarried,Black,1,12009,0,54,1
291,23,Private,7,Never-married,Farming-fishing,Husband,White,1,11836,0,60,0
292,54,Self-emp-inc,12,Never-married,Sales,Unmarried,White,0,4095,0,61,0
293,35,Private,13,Divorced,Sales,Husband,White,1,685,0,62,0
294,48,Self-emp-not-inc,7,Married-spouse-absent,Exec-managerial,Not-in-family,White,1,18891,0,33,1
295,63,Private,8,Married-civ-spouse,Craft-repair,Unmarried,White,1,4249,4356,16,0
296,20,?,12,Never-married,Transport-moving,Husband,White,1,28505,4224,46,1
297,19,Private,5,Married-civ-spouse,Other-service,Not-in-family,White,0,8,563,35,0
298,28,Private,5,Married-civ-spouse,?,Own-child,White,1,7588,4356,35,0
299,23,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,686,8,31,1
300,55,Private,13,Married-civ-spouse,Transport-moving,Unmarried,Black,1,52810,4356,34,1
301,29,Private,8,Never-married,?,Not-in-family,White,1,45697,0,14,0
302,27,Self-emp-not-inc,6,Never-married,Adm-clerical,Own-child,White,0,14,85,51,0
303,39,Private,14,Married-civ-spouse,Other-service,Husband,Black,1,8248,44,27,1
304,27,Private,10,Married-civ-spouse,Craft-repair,Own-child,White,0,90228,0,29,0
305,30,Self-emp-not-inc,9,Never-married,Exec-managerial,Own-child,White,1,25004,0,37,0
306,36,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,White,1,86281,4246,63,0
307,38,Private,7,Married-civ-spouse,Sales,Husband,White,1,14824,0,31,0
308,27,Local-gov,9,Married-civ-spouse,Exec-managerial,Not-in-family,Other,1,11145,0,30,0
309,83,Private,7,Divorced,Exec-managerial,Husband,White,1,25212,0,44,0
310,40,Private,10,Married-civ-spouse,Sales,Own-child,White,1,93361,0,52,0
311,51,Private,12,Married-civ-spouse,?,Husband,White,1,42712,0,58,1
312,72,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,1,2220,0,60,0
313,45,Private,14,Divorced,Exec-managerial,Not-in-family,White,1,76405,4356,51,0
314,46,Private,10,Never-married,Transport-moving,Husband,White,1,13,0,38,0
315,20,Private,10,Never-married,Sales,Husband,White,0,85859,0,18,0
316,41,Private,7,Never-married,Adm-clerical,Wife,White,0,27,0,27,0
317,31,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,81772,0,32,0
318,27,Private,10,Married-civ-spouse,Craft-repair,Unmarried,White,1,43877,0,27,1
319,23,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,3377,0,9,0
320,36,Private,9,Widowed,,Not-in-family,White,0,12717,0,40,0
321,20,Federal-gov,8,Married-civ-spouse,?,Wife,Black,1,316,1,22,0
322,19,Private,15,Divorced,Machine-op-inspct,Wife,White,0,87109,2266,34,0
323,35,Private,10,Divorced,Craft-repair,Husband,White,1,7202,31,52,1
